,Year,Year Code,State,State Code,Age of Mother 10,Age of Mother 10 Code,Births,Female Population,Fertility Rate,Average Birth Weight,Standard Deviation for Average Birth Weight,Average LMP Gestational Age,Standard Deviation for Average LMP Gestational Age,Average OE Gestational Age,Standard Deviation for Average OE Gestational Age
6382,2020.0,2020.0,Pennsylvania,42.0,50 years and over,50+,28.0,Not Available,Not Available,2909.82,741.05,36.96,3.63,36.71,3.15
6383,2020.0,2020.0,Rhode Island,44.0,15 - 17 years,15-17,81.0,17736,4.57,3158.65,576.79,38.36,2.51,38.41,2.21
6384,2020.0,2020.0,Rhode Island,44.0,18 - 19 years,18-19,247.0,17148,14.40,3182.67,624.45,38.7,2.58,38.47,2.25
6385,2020.0,2020.0,Rhode Island,44.0,20-24 years,20-24,1472.0,36738,40.07,3275.18,547.55,38.92,2.39,38.64,1.93
6386,2020.0,2020.0,Rhode Island,44.0,25-29 years,25-29,2694.0,36052,74.73,3293.95,593.16,38.8,2.51,38.54,2.16
6387,2020.0,2020.0,Rhode Island,44.0,30-34 years,30-34,3416.0,36606,93.32,3313.99,572.29,38.81,2.19,38.62,1.89
6388,2020.0,2020.0,Rhode Island,44.0,35-39 years,35-39,1781.0,33065,53.86,3286.56,609.74,38.63,2.37,38.45,2.02
6389,2020.0,2020.0,Rhode Island,44.0,40-44 years,40-44,384.0,30203,12.71,3216.46,515.86,38.26,2.2,38.2,1.73
6390,2020.0,2020.0,Rhode Island,44.0,45-49 years,45-49,18.0,Not Available,Not Available,3020.61,685.52,38.06,2.41,37.39,1.7
6391,2020.0,2020.0,South Carolina,45.0,Under 15 years,15-,36.0,Not Available,Not Available,2704.42,828.52,36.97,5.34,36.64,4.62
6392,2020.0,2020.0,South Carolina,45.0,15 - 17 years,15-17,748.0,93894,7.97,3060.06,575.34,38.28,3.11,38.16,2.46
6393,2020.0,2020.0,South Carolina,45.0,18 - 19 years,18-19,2321.0,65356,35.51,3117.19,549.9,38.54,2.65,38.34,2.06
6394,2020.0,2020.0,South Carolina,45.0,20-24 years,20-24,12002.0,162344,73.93,3162.51,600.84,38.43,2.71,38.2,2.2
6395,2020.0,2020.0,South Carolina,45.0,25-29 years,25-29,16838.0,174722,96.37,3235.89,592.24,38.45,2.52,38.24,2.07
6396,2020.0,2020.0,South Carolina,45.0,30-34 years,30-34,15122.0,175081,86.37,3256.73,612.25,38.38,2.53,38.18,2.18
6397,2020.0,2020.0,South Carolina,45.0,35-39 years,35-39,7126.0,166307,42.85,3227.17,633.32,38.15,2.59,38.0,2.19
6398,2020.0,2020.0,South Carolina,45.0,40-44 years,40-44,1421.0,158586,8.96,3133.63,662.83,37.76,2.77,37.71,2.3
